iso3,year,gdp_per_capita
JOR,2007,2506.20599484139
JPN,2007,35779.0245416427
KAZ,2007,6449.43931096532
KEN,2007,840.201439476765
KGZ,2007,721.771646044636
KHM,2007,731.692295125426
KIR,2007,1352.57829954167
KNA,2007,14757.9579751035
KOR,2007,24086.4104391677
KWT,2007,45709.4132876371
LAC,2007,6667.54488816401
LAO,2007,697.323013673925
LBN,2007,5125.25809960149
LBR,2007,374.211308104278
LBY,2007,11144.9448413435
LCA,2007,7964.38211480117
LCN,2007,7035.72399848062
LDC,2007,631.72643212122
LIC,2007,595.01309887914
LIE,2007,130492.595349517
LKA,2007,1578.63451125392
LMC,2007,1125.94158264403
LMY,2007,2398.01440289223
LSO,2007,861.188420899563
LTE,2007,4388.24202883372
LTU,2007,12295.1212779366
LUX,2007,107475.320297978
LVA,2007,13370.9789452508
MAC,2007,35400.2334659409
MAR,2007,2755.5859375
MCO,2007,184558.556593338
MDA,2007,1531.21618590748
MDG,2007,419.548001431865
MDV,2007,5758.10286933053
MEA,2007,5749.01574596503
MEX,2007,10134.3327138119
MHL,2007,2892.28403958874
MIC,2007,2573.08721674157
MKD,2007,4204.11328760452
MLI,2007,564.157958339126
MLT,2007,19444.1875016088
MMR,2007,419.375780725042
MNA,2007,3075.06061242127
MNE,2007,5976.39414454596
MNG,2007,1627.68787743359
MNP,2007,15914.2193040498
MOZ,2007,507.874923914304
MRT,2007,1405.15016203368
MUS,2007,6574.6635764099
MWI,2007,475.180261659331
MYS,2007,7168.93031942508
NAC,2007,47727.7733811193
NAM,2007,4379.04313682732
NCL,2007,35177.6535261448
NER,2007,387.168065883301
NGA,2007,1815.52697545827
NIC,2007,1350.38954614622
NLD,2007,52100.7996285947
NOR,2007,85502.2677087731
NPL,2007,385.449767660642
NRU,2007,2272.15291307045
NZL,2007,32479.9817381467
OED,2007,34439.6562151847
OMN,2007,18792.653772482
OSS,2007,11624.5888361306
PAK,2007,998.090114197524
PAN,2007,6317.81730274124
PER,2007,3581.0893081917
PHL,2007,1712.65543282793
PLW,2007,10408.4343591338
PNG,2007,1370.753415829
POL,2007,11272.5293683383
PRE,2007,1153.86052406111
PRI,2007,23664.8823485096
PRT,2007,22811.0564844365
PRY,2007,3211.93621659546
PSE,2007,1664.24571669276
PSS,2007,2821.90373188277
PST,2007,38821.5839576953
PYF,2007,24888.1781337361
QAT,2007,65954.3419525051
ROU,2007,8360.33775916596
RUS,2007,9101.2392578125
RWA,2007,426.234183487629
SAS,2007,961.614177643419
SAU,2007,18596.1502627898
SDN,2007,1444.37219238281
SEN,2007,1188.93877808175
SGP,2007,39432.8860198877
SLB,2007,1390.1569662696
SLE,2007,578.648417351785
SLV,2007,2830.65693770733
SMR,2007,70124.4634385624
SOM,2007,479.635628065289
SRB,2007,6081.08765700202
SSA,2007,1373.03187525257
SSF,2007,1374.20119218667
SST,2007,10197.6124403674
STP,2007,878.885791918745
SUR,2007,5530.17615638309
SVK,2007,16110.4817265237
SVN,2007,23725.1596001515
SWE,2007,53568.5645523213
SWZ,2007,3180.86121498525
SYC,2007,12669.3026687222
SYR,2007,1937.61138578027
TCA,2007,29443.8408831367
TCD,2007,780.581405973967
TEA,2007,2482.21510804632
TEC,2007,7237.14538156758
TGO,2007,607.588224471809
THA,2007,3918.52817434581
TJK,2007,516.997210618914
TKM,2007,2414.96071986964
TLA,2007,6927.84231233634
TLS,2007,540.154584237662
TMN,2007,3090.14007372324
TON,2007,2797.06555185746
TSA,2007,961.614177643419
TSS,2007,1374.20119218667
TTO,2007,16606.675360681
TUN,2007,3726.91672935667
TUR,2007,9711.22376120832
TUV,2007,2794.16310084119
TZA,2007,543.198303222656
UGA,2007,401.389130865581
UKR,2007,3160.32763671875
UMC,2007,3964.06712375785
URY,2007,7222.05403645877
USA,2007,48050.227412195
UZB,2007,824.028192334768
VCT,2007,6398.19123532172
VEN,2007,8331.62096991844
VIR,2007,44158.5054044325
VNM,2007,925.640338348717
VUT,2007,2333.70506748914
WLD,2007,8657.73037849516
WSM,2007,3038.61904093377
YEM,2007,890.305768114988
ZAF,2007,6591.85535960564
ZMB,2007,1118.73162626953
ZWE,2007,413.302571731556
ABW,2008,28171.9094008501
AFE,2008,1421.11861211069
AFG,2008,381.73323802844
AFW,2008,1652.18985007053
AGO,2008,4103.0669003635
ALB,2008,4370.53971639449
AND,2008,49132.515707808
ARB,2008,6091.93206445673
ARE,2008,50054.1700681803
ARG,2008,8944.1102657357
ARM,2008,3777.66859313767
ASM,2008,10030.8089130902
ATG,2008,18785.4682161899
AUS,2008,49701.2817843335
AUT,2008,51581.3982361071
AZE,2008,5574.46810432575
BDI,2008,189.502074570768
BEL,2008,48303.397956286
BEN,2008,1060.60254502099
BFA,2008,619.437533256264
BGD,2008,613.06204104124
BGR,2008,7271.30338858025
BHR,2008,23299.4992780392
BHS,2008,29392.3824416397
BIH,2008,4841.69311934649
BLR,2008,6376.17569162063
BLZ,2008,5713.28126796797
BMU,2008,110268.562401264
BOL,2008,1692.67248455876
BRA,2008,8908.33176567294
BRB,2008,17565.6929970592
BRN,2008,42156.5685216979
BTN,2008,1919.59774896395
BWA,2008,5503.07395314313
CAF,2008,437.24827472489
CAN,2008,46710.2526864484
CEB,2008,14574.6727793682
CHE,2008,74175.1927898555
CHL,2008,10683.2188772853
CHN,2008,3468.32706307504
CIV,2008,1583.97066701372
CMR,2008,1492.14269801453
COD,2008,307.319638606745
COG,2008,2832.09177777643
COL,2008,5541.83629665898
COM,2008,1455.02768595586
CPV,2008,3908.64885822576
CRI,2008,6937.24261596055
CSS,2008,10440.0932891398
CUB,2008,4986.12436479175
CUW,2008,19423.3352430175
CYM,2008,89655.1196222184
CYP,2008,35397.296875
CZE,2008,22774.7045076205
DEU,2008,46386.3295924799
DJI,2008,1119.15233346969
DMA,2008,6654.49921411812
DNK,2008,64616.6657583663
DOM,2008,5026.84091100115
DZA,2008,5180.91881514686
EAP,2008,3080.23622735126
EAR,2008,2592.62529453225
EAS,2008,6514.16831583065
ECA,2008,6167.50382892328
ECS,2008,26512.6764895811
ECU,2008,4194.75750661981
EGY,2008,1896.21594269779
EMU,2008,42222.5782437359
ERI,2008,490.066956003333
ESP,2008,35603.248328071
EST,2008,18205.9064113446
ETH,2008,316.410475118075
EUU,2008,37203.1372499812
FCS,2008,1963.20985365822
FIN,2008,53769.4726240385
FJI,2008,3899.92231512129
FRA,2008,45464.8181385158
FRO,2008,51287.8911081663
FSM,2008,2415.59355952119
GAB,2008,9688.64519690633
GBR,2008,47396.1202078484
GEO,2008,3324.7537205015
GHA,2008,1182.65761256016
GIN,2008,703.532825785322
GMB,2008,859.127671411226
GNB,2008,640.210331101753
GNQ,2008,18210.5552970599
GRC,2008,31695.8331092209
GRD,2008,7448.2040563865
GRL,2008,44366.7858688175
GTM,2008,2763.05988172926
GUM,2008,28112.2316573422
GUY,2008,4008.9628671603
HIC,2008,36964.5337655886
HKG,2008,31515.5292103443
HND,2008,1732.49062702803
HPC,2008,784.345639716183
HRV,2008,15889.4347074759
HTI,2008,1094.66058421644
HUN,2008,15772.3300839383
IBD,2008,3924.24429512151
IBT,2008,3228.51833219121
IDA,2008,1027.5300890754
IDB,2008,1475.15695400862
IDN,2008,2124.55483920617
IDX,2008,801.128041153278
IMN,2008,72276.7741329461
IND,2008,992.519584923828
IRL,2008,61353.1065629523
IRN,2008,5377.41150725587
IRQ,2008,4542.96609046032
ISL,2008,56943.3704468563
ISR,2008,30176.2865128483
ITA,2008,41095.4063415012
JAM,2008,5029.80095281745
JOR,2008,3241.6524135556
JPN,2008,39876.3039685725
KAZ,2008,8123.54705891736
KEN,2008,915.54435473604
KGZ,2008,966.388569370494
KHM,2008,866.283999789749
KIR,2008,1410.62249506033
KNA,2008,16604.9448615905
KOR,2008,21350.427979823
KWT,2008,55585.1889344442
LAC,2008,7617.5533478192
LAO,2008,885.747376088762
LBN,2008,5912.04532820842
LBR,2008,451.713856283285
LBY,2008,13906.1407818125
LCA,2008,8516.96075488787
LCN,2008,8077.94075948397
LDC,2008,756.409553432228
LIC,2008,695.768549201921
LIE,2008,143249.227302093
LKA,2008,1973.58476901287
LMC,2008,1224.05482773831
LMY,2008,2806.73796014751
LSO,2008,898.482517882593
LTE,2008,5420.88487398449
LTU,2008,14955.5345462921
LUX,2008,120422.137934157
LVA,2008,15677.6080864506
MAC,2008,38888.5118044503
MAR,2008,3183.20043945313
MCO,2008,204263.797114294
MDA,2008,2110.55305353857
MDG,2008,512.579800058444
MDV,2008,6757.43280929292
MEA,2008,7011.10363519529
MEX,2008,10523.7685403244
MHL,2008,2817.60522775322
MIC,2008,3015.08154902374
MKD,2008,5026.4202989873
MLI,2008,658.493183322369
MLT,2008,22315.3198630182
MMR,2008,658.442487229705
MNA,2008,3723.89508216659
MNE,2008,7367.75190910882
MNG,2008,2127.42678594737
MNP,2008,16430.4461942257
MOZ,2008,592.159111184122
MRT,2008,1635.5630623124
MUS,2008,8030.05228087539
MWI,2008,554.048820396119
MYS,2008,8371.82156086005
NAC,2008,48398.372260079
NAM,2008,4204.78555422749
NCL,2008,35723.9033194947
NER,2008,475.044955398162
NGA,2008,2154.10543545364
NIC,2008,1523.68088982295
NLD,2008,58246.7026905874
NOR,2008,97503.5407803783
NPL,2008,464.817391891529
NRU,2008,3756.84531228766
NZL,2008,31252.9625640673
OED,2008,36287.7415690242
OMN,2008,26576.779241509
OSS,2008,12581.1714677643
PAK,2008,1067.04324565284
PAN,2008,7347.59050324397
PER,2008,4197.58444634142
PHL,2008,1959.29233534978
PLW,2008,10582.739754853
PNG,2008,1624.79319935188
POL,2008,14048.5604672654
PRE,2008,1397.62971557673
PRI,2008,24898.3345857045
PRT,2008,24949.0413566739
PRY,2008,4384.9546943793
PSE,2008,2035.20234121766
PSS,2008,2991.50976118533
PST,2008,40878.7953061808
PYF,2008,26592.0262835732
QAT,2008,80781.4039187792
ROU,2008,10435.1561230787
RUS,2008,11635.2841796875
RWA,2008,528.326391755502
SAS,2008,961.569557615383
SAU,2008,22320.4888964331
SDN,2008,1527.58239746094
SEN,2008,1398.79218010021
SGP,2008,40008.5720489092
SLB,2008,1525.85092434029
SLE,2008,650.684422202761
SLV,2008,2983.24829577976
SMR,2008,75902.1320521765
SOM,2008,507.03744334738
SRB,2008,7376.73517910716
SSA,2008,1514.16221630384
SSD,2008,1654.21153546555
SSF,2008,1515.16372226529
SST,2008,10964.6757847196
STP,2008,1081.8684584729
SUR,2008,6576.08546307249
SVK,2008,18744.3192278346
SVN,2008,27461.9764165315
SWE,2008,55817.4392710726
SWZ,2008,2999.82816920508
SYC,2008,11265.4376270005
SYR,2008,2429.12477087189
TCA,2008,31453.8082911
TCD,2008,905.678431905648
TEA,2008,3116.1370361509
TEC,2008,8939.12521851525
TGO,2008,718.948786366771
THA,2008,4309.13509292986
TJK,2008,703.327375898643
TKM,2008,3605.50395120549
TLA,2008,7989.39743844634
TLS,2008,628.153219252849
TMN,2008,3742.10461291541
TON,2008,3218.45299609309
TSA,2008,961.569557615383
TSS,2008,1515.16372226529
TTO,2008,21298.9945258063
TUN,2008,4255.05008019523
TUR,2008,10843.5036940489
TUV,2008,3088.30877413836
TZA,2008,675.977233886719
UGA,2008,472.842681495852
UKR,2008,4017.806640625
UMC,2008,4752.8603563407
URY,2008,9423.96562595893
USA,2008,48570.0594269601
UZB,2008,1074.72928796701
VCT,2008,6598.90531450859
VEN,2008,11262.4514256759
VIR,2008,39152.3750657306
VNM,2008,1163.83195772873
VUT,2008,2603.60883136724
WLD,2008,9392.5422935051
WSM,2008,3373.60639884263
XKX,2008,2877.39331402724
YEM,2008,1071.63583282105
ZAF,2008,6184.75474328399
ZMB,2008,1375.50211006997
ZWE,2008,340.740182862316
ABW,2009,25134.7712303589
AFE,2009,1386.59020649073
AFG,2009,452.053705477043
AFW,2009,1439.04780321508
AGO,2009,3136.64546955947
ALB,2009,4114.13403283023
AND,2009,43975.0183668093
ARB,2009,5134.45006055159
ARE,2009,37803.0663738777
ARG,2009,8150.23527028221
ARM,2009,2820.5926553347
ASM,2009,12156.0293905777
ATG,2009,16471.3678310675
AUS,2009,42816.5674002829
AUT,2009,47857.4446635266
AZE,2009,4950.39949009423
BDI,2009,199.097633037708
BEL,2009,44923.3400135081
BEN,2009,1024.10277858112
BFA,2009,601.569520671859
BGD,2009,679.211477428056
BGR,2009,6988.27316296465
BHR,2009,19465.3140745038
BHS,2009,27512.9130950084
BIH,2009,4539.91863774968
BLR,2009,5352.48809190697
BLZ,2009,5401.22963143045
BMU,2009,104711.712420357
BOL,2009,1731.18172112209
BRA,2009,8678.65922498836
BRB,2009,16294.9099491834
BRN,2009,30946.4674272953
BTN,2009,1918.39599211093
BWA,2009,5082.93388332404
CAF,2009,456.471673898404
CAN,2009,40874.8831932903
CEB,2009,12304.59124503
CHE,2009,71568.3123885672
CHI,2009,57778.5402897274
CHL,2009,10098.8017166866
CHN,2009,3832.2274569094
CIV,2009,1540.45393569596
CMR,2009,1461.38999232337
COD,2009,280.798051526498
COG,2009,2271.15219175966
COL,2009,5250.97292433518
COM,2009,1410.30516959473
CPV,2009,3659.72046361628
CRI,2009,6832.69829924138
CSS,2009,10122.4230619208
CUB,2009,5089.23519757167
CUW,2009,19540.2476579348
CYM,2009,81373.5711516642
CYP,2009,32236.44921875
CZE,2009,19817.4215836554
DEU,2009,42487.2137101496
DJI,2009,1150.9375857489
DMA,2009,7102.02825967231
DNK,2009,58412.7472358513
DOM,2009,4977.79884445929
DZA,2009,4235.42990456612
EAP,2009,3314.60145010006
EAR,2009,2455.41737232791
EAS,2009,6654.35892650051
ECA,2009,5103.74434065186
ECS,2009,23249.1311921343
ECU,2009,4053.36331139298
EGY,2009,2161.63964573927
EMU,2009,38519.9701794267
ERI,2009,642.92572288007
ESP,2009,32279.8208476151
EST,2009,14712.4494217916
ETH,2009,368.574712267445
EUU,2009,33670.6266742517
FCS,2009,1735.21605183258
FIN,2009,47478.3495310999
FJI,2009,3164.13275408169
FRA,2009,41728.0884164132
FRO,2009,47059.1947296738
FSM,2009,2596.26147447595
GAB,2009,7290.57526093114
GBR,2009,38744.131693043
GEO,2009,2822.68939668797
GHA,2009,1047.70430093586
GIN,2009,662.185914665681
GMB,2009,774.888030908091
GNB,2009,583.190020139094
GNQ,2009,13232.5019378102
GRC,2009,29425.4573200263
GRD,2009,6932.56472176781
GRL,2009,44918.8413832155
GTM,2009,2611.64632773352
GUM,2009,29054.0581201519
GUY,2009,4209.13230624565
HIC,2009,34172.5755091711
HKG,2009,30697.5383861641
HND,2009,1781.15703614674
HPC,2009,756.660213715341
HRV,2009,14475.9632928725
HTI,2009,1196.8528706018
HUN,2009,13077.305465178
IBD,2009,3766.34252440899
IBT,2009,3090.40007819369
IDA,2009,980.122611087803
IDB,2009,1341.38097939406
IDN,2009,2218.48541852977
IDX,2009,796.737887056272
IMN,2009,66156.105656847
IND,2009,1094.94974598436
IRL,2009,52133.0909237885
IRN,2009,5415.52280554144
IRQ,2009,3714.71205987194
ISL,2009,41301.273219718
ISR,2009,28381.6449423376
ITA,2009,37388.4537139699
JAM,2009,4428.38153333557
JOR,2009,3435.8337590698
JPN,2009,41308.9968370512
KAZ,2009,6938.01175663001
KEN,2009,1047.9678324485
KGZ,2009,870.198894546917
KHM,2009,875.748936193569
KIR,2009,1316.62734623652
KNA,2009,16503.4119292794
KOR,2009,19143.8516053025
KWT,2009,37907.1001320042
LAC,2009,6979.94806706969
LAO,2009,935.03237283283
LBN,2009,7090.85493856621
LBR,2009,448.386367025545
LBY,2009,9551.05403869755
LCA,2009,8250.52180732734
LCN,2009,7495.04042902379
LDC,2009,731.962713694542
LIC,2009,673.128726341786
LIE,2009,126024.714567466
LKA,2009,2026.65939950702
LMC,2009,1254.57756949057
LMY,2009,2773.76158750498
LSO,2009,878.847950537772
LTE,2009,5204.53304111396
LTU,2009,11854.3711053096
LUX,2009,109419.746953106
LVA,2009,11996.0322729773
MAC,2009,40351.0035623363
MAR,2009,3119.58862304688
MCO,2009,169150.267344616
MDA,2009,1898.43975710988
MDG,2009,446.315238370592
MDV,2009,6734.03165601895
MEA,2009,6161.91280951067
MEX,2009,8423.56933214711
MHL,2009,2906.63026970914
MIC,2009,2984.35382585037
MKD,2009,4799.78722768888
MLI,2009,662.883388148082
MLT,2009,21176.3112406361
MMR,2009,758.442935789255
MNA,2009,3551.66107682022
MNE,2009,6727.10776676969
MNG,2009,1703.32756790019
MNP,2009,14369.6339810212
MOZ,2009,547.697144193651
MRT,2009,1435.43010811893
MUS,2009,7318.12640972422
MWI,2009,625.869729869625
MYS,2009,7191.43287234626
NAC,2009,46581.4123313324
NAM,2009,4302.91374148376
NCL,2009,33836.494080472
NER,2009,461.131533961487
NGA,2009,1820.48633854782
NIC,2009,1467.08019633408
NLD,2009,53172.0261581418
NOR,2009,80347.5700665184
NPL,2009,473.078751198621
NRU,2009,4410.56764668962
NZL,2009,28209.3623271229
OED,2009,33710.3827183277
OMN,2009,20655.9180249218
OSS,2009,10734.5041933051
PAK,2009,963.788066395225
PAN,2009,7796.92617035048
PER,2009,4181.18755462253
PHL,2009,1864.45043406471
PLW,2009,10155.4332139612
PNG,2009,1568.83193368607
POL,2009,11556.3026866026
PRE,2009,1229.7763068552
PRI,2009,25768.7258883384
PRT,2009,23151.2154130712
PRY,2009,3941.84815479271
PSE,2009,2191.78178736868
PSS,2009,2670.95296237891
PST,2009,38302.2646474915
PYF,2009,24434.2197555208
QAT,2009,60785.7351551657
ROU,2009,8548.4543409242
RUS,2009,8562.82421875
RWA,2009,564.039095842449
SAS,2009,1033.69456807582
SAU,2009,17718.3911648365
SDN,2009,1178.22180175781
SEN,2009,1308.69404336205
SGP,2009,38926.8054365453
SLB,2009,1554.70723718073
SLE,2009,624.898797932327
SLV,2009,2910.18651752011
SMR,2009,62428.9943269418
SOM,2009,246.513251675105
SRB,2009,6414.0448463847
SSA,2009,1407.1107078637
SSD,2009,1323.22068747862
SSF,2009,1407.94722872905
SST,2009,9577.41204965688
STP,2009,1128.28046213305
SUR,2009,7129.5768626291
SVK,2009,16586.7527805228
SVN,2009,24501.7897290425
SWE,2009,46707.8673215418
SWZ,2009,3239.7578007877
SXM,2009,25528.412619483
SYC,2009,9747.09180546291
SYR,2009,2462.20193643202
TCA,2009,24596.8868056527
TCD,2009,781.143474044293
TEA,2009,3353.09423455797
TEC,2009,7062.97874323259
TGO,2009,720.694168794129
THA,2009,4135.43986952819
TJK,2009,664.795655734657
TKM,2009,3707.97850699617
TLA,2009,7386.62016566466
TLS,2009,686.579295832381
TMN,2009,3566.43761004016
TON,2009,2914.23790763703
TSA,2009,1033.69456807582
TSS,2009,1407.94722872905
TTO,2009,14634.0565003912
TUN,2009,4080.09032448781
TUR,2009,9012.99945793034
TUV,2009,2683.96749549583
TZA,2009,693.823547363281
UGA,2009,798.947089938247
UKR,2009,2607.08764648438
UMC,2009,4677.97848106969
URY,2009,9881.39573127081
USA,2009,47194.9500893872
UZB,2009,1205.7993547038
VCT,2009,6463.78777336717
VEN,2009,11596.6021921731
VIR,2009,38753.1825393897
VNM,2009,1226.16976051536
VUT,2009,2546.38324565986
WLD,2009,8793.14115727515
WSM,2009,3279.18269477295
XKX,2009,2794.86699473069
YEM,2009,969.243509864478
ZAF,2009,6374.70560042992
ZMB,2009,1136.24168316848
ZWE,2009,735.444551727601
ABW,2010,24093.1401510626
AFE,2010,1601.72774808025
AFG,2010,560.621505463146
AFW,2010,1647.14984698519
AGO,2010,3597.34293216332
ALB,2010,4094.34968570481
AND,2010,42746.8309526019
ARB,2010,5928.30479005386
ARE,2010,43696.6712597922
ARG,2010,10260.1313108254
ARM,2010,3041.34450723339
ASM,2010,10375.1720141957
ATG,2010,15216.3098400792
AUS,2010,52144.6654705468
AUT,2010,46611.1393420232
AZE,2010,5843.5337683582
BDI,2010,216.727705301976
BEL,2010,44197.393671162
BEN,2010,973.244254493089
BFA,2010,624.957252224766
BGD,2010,757.385280361508
BGR,2010,6863.66706774052
BHR,2010,21819.3291098099
BHS,2010,27473.100430502
BIH,2010,4506.47828548389
BLR,2010,6034.67885177216
BLZ,2010,5451.13897172477
BMU,2010,104111.824244802
BOL,2010,1929.78373077158
BRA,2010,11403.2821284616
BRB,2010,18860.3833703309
BRN,2010,34937.5555174068
BTN,2010,2435.57980661188
BWA,2010,6215.73216077919
CAF,2010,476.873786950728
CAN,2010,47560.6666009406
CEB,2010,12639.1540363705
CHE,2010,76531.3729407691
CHI,2010,56121.6386619052
CHL,2010,12632.8704725219
CHN,2010,4550.47394356715
CIV,2010,1553.54887048143
CMR,2010,1398.58702025047
COD,2010,314.53858629844
COG,2010,2946.55798067708
COL,2010,6398.2958447102
COM,2010,1386.5742428453
CPV,2010,3579.46006137809
CRI,2010,8265.78820275582
CSS,2010,10638.1693872311
CUB,2010,5272.26755824835
CUW,2010,19847.2310127979
CYM,2010,76837.6699636672
CYP,2010,31105.02734375
CZE,2010,20160.4355077059
DEU,2010,42409.9356994694
DJI,2010,1213.23352553429
DMA,2010,7171.5523885901
DNK,2010,58104.5445594981
DOM,2010,5484.64637931191
DZA,2010,4912.78585503672
EAP,2010,4004.41005469392
EAR,2010,2936.70530854625
EAS,2010,7712.66504492202
ECA,2010,5994.38483353001
ECS,2010,23699.4951447534
ECU,2010,4520.30959039763
EGY,2010,2455.08194645282
EMU,2010,37555.1722674637
ERI,2010,539.699512069686
ESP,2010,30658.7422282912
EST,2010,14663.7041018705
ETH,2010,330.619412798644
EUU,2010,33164.0048499327
FCS,2010,2009.65900444016
FIN,2010,46506.2919016566
FJI,2010,3449.14452883369
FRA,2010,40694.8211697025
FRO,2010,47923.1515374991
FSM,2010,2761.24325832248
GAB,2010,8356.74662013345
GBR,2010,39598.957119545
GEO,2010,3281.72930937343
GHA,2010,1263.89251760539
GIN,2010,659.235326211315
GMB,2010,801.033372714536
GNB,2010,600.194298540768
GNQ,2010,13720.1658723222
GRC,2010,26653.0488008626
GRD,2010,6909.60169568597
GRL,2010,43988.5280290494
GTM,2010,2805.25960237322
GUM,2010,29719.7967836082
GUY,2010,4581.76179693492
HIC,2010,35835.9314284341
HKG,2010,32550.136489179
HND,2010,1893.32722662035
HPC,2010,799.185039524398
HRV,2010,13731.2865213989
HTI,2010,1209.72733503094
HUN,2010,13217.5045951108
IBD,2010,4533.45250289637
IBT,2010,3693.18554879603
IDA,2010,1104.15461625587
IDB,2010,1534.54240273236
IDN,2010,3065.68348366636
IDX,2010,884.929161218141
IMN,2010,70587.3140283741
IND,2010,1347.51939071367
IRL,2010,48679.4026820361
IRN,2010,6291.19443652344
IRQ,2010,4461.75196161555
ISL,2010,43237.0729488958
ISR,2010,31338.5568903917
ITA,2010,36184.7118698678
JAM,2010,4809.977380312
JOR,2010,3718.46571622945
JPN,2010,44968.1562349739
KAZ,2010,8793.07589980782
KEN,2010,1091.51873101194
KGZ,2010,876.954476440354
KHM,2010,952.274616324008
KIR,2010,1522.10110213175
KNA,2010,16622.9457908577
KOR,2010,23079.2601257735
KWT,2010,39212.2726673435
LAC,2010,8634.47712876863
LAO,2010,1125.91610151261
LBN,2010,7625.81051551165
LBR,2010,492.252808033724
LBY,2010,11600.9068649472
LCA,2010,8673.68720340529
LCN,2010,9183.19767723313
LDC,2010,808.168179758183
LIC,2010,720.040587689248
LIE,2010,141089.812849014
LKA,2010,2808.36779237408
LMC,2010,1484.05182543658
LMY,2010,3325.85341042473
LSO,2010,1119.47557793042
LTE,2010,6225.20436553873
LTU,2010,11829.122609457
LUX,2010,110885.991378721
LVA,2010,11188.4191700977
MAC,2010,52591.8035225196
MAR,2010,3067.9853515625
MCO,2010,161853.920622244
MDA,2010,2436.79935102421
MDG,2010,450.009391645726
MDV,2010,7173.59601844692
MEA,2010,7103.44175223725
MEX,2010,9728.80078377082
MHL,2010,3095.45768964722
MIC,2010,3590.83653455468
MKD,2010,4833.36586759968
MLI,2010,670.369098976461
MLT,2010,21946.6069676515
MMR,2010,1010.53417343401
MNA,2010,4040.01754603376
MNE,2010,6688.40259641346
MNG,2010,2625.21881402433
MNP,2010,14771.4037455399
MOZ,2010,496.185839392659
MRT,2010,1659.96369705455
MUS,2010,8000.37643182154
MWI,2010,683.124694716799
MYS,2010,8899.34505544675
NAC,2010,48553.0160737571
NAM,2010,5418.21633365814
NCL,2010,35798.9084757829
NER,2010,474.425692340831
NGA,2010,2202.25672957344
NIC,2010,1526.56185349171
NLD,2010,51305.7338533973
NOR,2010,88163.2085931423
NPL,2010,585.278491984574
NRU,2010,4735.92000502092
NZL,2010,33676.7741239925
OED,2010,35124.6030348471
OMN,2010,23570.1798147325
OSS,2010,11292.7690040419
PAK,2010,987.304571124485
PAN,2010,8331.46421351868
PER,2010,5072.11494019615
PHL,2010,2162.91375885614
PLW,2010,10229.0878451837
PNG,2010,1866.86889851208
POL,2010,12567.7317676382
PRE,2010,1394.91487442291
PRI,2010,26435.74878578
PRT,2010,22551.935098809
PRY,2010,4750.96273669322
PSE,2010,2557.07562356699
PSS,2010,2903.74318440817
PST,2010,39764.7050814575
PYF,2010,22494.806706186
QAT,2010,77387.3267885308
ROU,2010,8399.5374234284
RUS,2010,10674.990234375
RWA,2010,593.624927744346
SAS,2010,1245.0854967509
SAU,2010,22028.3790215788
SDN,2010,1305.63598632813
SEN,2010,1275.88357492357
SGP,2010,47236.683084953
SLB,2010,1685.15499035363
SLE,2010,648.129229488008
SLV,2010,3040.07300952878
SMR,2010,56543.1898204098
SOM,2010,219.202453852397
SRB,2010,5970.92660940072
SSA,2010,1619.2914568712
SSD,2010,1498.27034985194
SSF,2010,1620.2261656163
SST,2010,10087.5144699907
STP,2010,1045.20958234528
SUR,2010,7943.60482816915
SVK,2010,16899.448680529
SVN,2010,23329.8417691156
SWE,2010,52542.8274141037
SWZ,2010,3992.95199562618
SXM,2010,26403.8143692163
SYC,2010,10934.79494629
SYR,2010,2730.61477118949
TCA,2010,23093.843101651
TCD,2010,866.439680905028
TEA,2010,4050.73080711289
TEC,2010,8267.9596291029
TGO,2010,704.987164181378
THA,2010,4973.86288823778
TJK,2010,737.338883219356
TKM,2010,4058.53937000739
TLA,2010,9115.01031671367
TLS,2010,813.060177250597
TMN,2010,4056.24081091784
TON,2010,3416.08358065135
TSA,2010,1245.0854967509
TSS,2010,1620.2261656163
TTO,2010,16815.424737361
TUN,2010,4291.86120891575
TUR,2010,10622.7020439723
TUV,2010,3024.8170790571
TZA,2010,736.530151367188
UGA,2010,823.488144282
UKR,2010,3039.63232421875
UMC,2010,5672.64253995706
URY,2010,12641.0576849008
USA,2010,48650.6643227232
UZB,2010,1753.20730243278
VCT,2010,6551.96835992405
VEN,2010,13646.3046622664
VIR,2010,39905.1284180994
VNM,2010,1683.16182443979
VUT,2010,2815.18828985779
WLD,2010,9514.76030195493
WSM,2010,3524.2479246203
XKX,2010,2987.54519574464
YEM,2010,1155.20305261418
ZAF,2010,7973.47195771517
ZMB,2010,1451.10616017155
ZWE,2010,901.554443558321
ABW,2011,25712.3843015186
AFE,2011,1735.58514005394
AFG,2011,606.694676337726
AFW,2011,1824.72282666403
AGO,2011,4615.91059831778
ALB,2011,4437.14116097061
AND,2011,46657.1561173756
ARB,2011,6883.37402358513
ARE,2011,50789.0505418347
ARG,2011,12704.2831819684
ARM,2011,3349.55309771906
ASM,2011,10383.459331451
ATG,2011,14841.9709613705
AUS,2011,62605.600458306
AUT,2011,51116.8953522042
AZE,2011,7189.81869211976
BDI,2011,230.070577369084
BEL,2011,47760.8298776546
BEN,2011,1059.41358915783
BFA,2011,725.024767725475
BGD,2011,837.336944695647
BGR,2011,7857.16706984441
BHR,2011,25032.7867743333
BHS,2011,27090.8376801379
BIH,2011,4982.69375768263
